,spread_favorite,over_under_line,favorite_win,favorite_home,fav_elev_change,fav_temp_dif,fav_humidity_diff,fav_wind_diff,fav_rank_diff
7948,-7.0,43.5,True,True,0.0,0.0,0.0,0.0,14.0
7949,-1.5,47.0,True,False,216.1,-14.567567567567565,-54.796875,1.1486486486486482,-9.0
7950,-15.5,40.5,True,True,0.0,0.0,0.0,0.0,8.0
7951,-5.0,35.0,True,True,0.0,0.0,0.0,0.0,17.0
7952,-3.5,47.5,False,True,0.0,0.0,0.0,0.0,10.0
7953,-4.0,49.0,True,False,170.6,1.8055555555555567,-69.33333333333333,-2.9166666666666665,-11.0
7954,-7.0,48.5,True,False,-22.3,2.0394736842105274,11.151515151515147,-10.578947368421053,13.0
7955,-3.0,38.0,False,False,-84.2,13.670454545454547,-31.384615384615394,2.386363636363636,-5.0
7956,-1.0,47.0,True,False,97.9,12.16326530612245,19.81081081081081,-2.3265306122448983,5.0
7957,-2.5,51.5,True,True,0.0,0.0,0.0,0.0,3.0
7958,-1.5,50.0,True,False,-1.4,14.458823529411767,-75.6986301369863,-9.38823529411765,-1.0
7959,-10.5,42.5,True,False,-1346.3000000000004,13.986666666666665,-13.257575757575758,-4.413333333333334,1.0
7960,-1.5,51.5,True,False,-314.24,-1.6702127659574444,-37.862068965517246,3.7553191489361697,21.0
7961,-3.0,51.5,True,True,0.0,0.0,0.0,0.0,-4.0
7962,-2.0,33.5,False,False,-128.7,-6.493333333333332,-2.9701492537313503,2.52,22.0
7963,-8.0,51.0,True,True,0.0,0.0,0.0,0.0,-2.0
7964,-6.5,39.0,True,True,0.0,0.0,0.0,0.0,6.0
7965,-1.0,36.5,False,True,0.0,0.0,0.0,0.0,18.0
7966,-3.5,45.0,False,False,-176.8,9.861111111111112,9.672413793103443,-6.166666666666668,9.0
7967,-3.0,42.0,True,False,-218.9,-17.906976744186046,-19.625,-3.8604651162790695,-17.0
7968,-3.5,55.0,True,True,0.0,0.0,0.0,0.0,-8.0
7969,-7.0,47.0,True,False,169.5,2.1428571428571392,-15.5,10.404761904761905,-1.0
7970,-8.0,41.0,False,False,139.6,20.65853658536585,-75.12328767123287,-8.085365853658537,27.0
7971,-2.5,46.0,True,False,-48.5,28.419753086419753,-7.171428571428577,-6.358024691358025,-12.0
7972,-2.5,39.5,True,False,-236.2,27.65079365079365,11.557692307692307,-9.968253968253967,-8.0
7973,-6.0,36.5,True,True,0.0,0.0,0.0,0.0,-1.0
7974,-9.0,51.5,True,False,-15.599999999999998,42.34666666666666,2.6271186440677994,0.13333333333333286,9.0
7975,-6.0,41.0,False,False,42.99999999999997,13.301886792452835,-0.6511627906976756,-6.528301886792453,-5.0
7976,-7.5,47.0,True,True,0.0,0.0,0.0,0.0,22.0
7977,-7.0,51.0,False,True,0.0,0.0,0.0,0.0,20.0
7978,-7.5,50.0,True,True,0.0,0.0,0.0,0.0,15.0
7979,-10.5,44.0,True,True,0.0,0.0,0.0,0.0,-10.0
7980,-3.5,37.0,False,True,0.0,0.0,0.0,0.0,-6.0
7981,-6.0,42.0,True,True,0.0,0.0,0.0,0.0,3.0
7982,-7.5,36.5,False,True,0.0,0.0,0.0,0.0,1.0
7983,-3.0,50.0,False,False,57.9,22.134146341463413,35.77142857142857,-12.573170731707316,24.0
7984,-10.5,47.0,True,False,-1609.4,22.375,23.08064516129032,-2.083333333333334,5.0
7985,-7.0,48.0,False,True,0.0,0.0,0.0,0.0,-26.0
7986,-10.0,36.0,True,True,0.0,0.0,0.0,0.0,-2.0
7987,-10.5,38.5,True,True,0.0,0.0,0.0,0.0,6.0
7988,-7.5,38.0,False,True,0.0,0.0,0.0,0.0,4.0
7989,-4.5,51.5,True,True,0.0,0.0,0.0,0.0,1.0
7990,-1.5,40.5,False,False,38.0,40.55696202531645,-76.80597014925372,-10.835443037974684,6.0
7991,-1.5,48.0,True,True,0.0,0.0,0.0,0.0,-19.0
7992,-4.0,47.0,True,True,0.0,0.0,0.0,0.0,-10.0
7993,-6.5,49.0,True,True,0.0,0.0,0.0,0.0,4.0
7994,-7.0,38.0,True,True,0.0,0.0,0.0,0.0,-12.0
7995,-3.5,46.0,False,True,0.0,0.0,0.0,0.0,-8.0
7996,-3.5,47.0,False,False,-98.14,6.012987012987011,-12.73913043478261,1.4545454545454546,12.0
7997,-3.0,42.5,False,True,0.0,0.0,0.0,0.0,6.0
7998,-3.0,39.0,True,False,4.0,28.8,13.985347985347993,-7.7200000000000015,14.0
7999,-5.5,51.0,True,True,0.0,0.0,0.0,0.0,19.0
8000,-5.0,45.0,True,False,-190.9,2.4197530864197527,-17.171428571428578,-7.358024691358025,-18.0
8001,-3.0,45.5,False,True,0.0,0.0,0.0,0.0,11.0
8002,-4.5,44.0,True,True,0.0,0.0,0.0,0.0,-4.0
8003,-3.5,55.0,True,True,0.0,0.0,0.0,0.0,29.0
8004,-5.0,47.5,False,True,0.0,0.0,0.0,0.0,3.0
8005,-7.5,38.0,True,True,0.0,0.0,0.0,0.0,18.0
8006,-3.0,48.0,True,False,-1563.7,29.375,24.08064516129032,-2.083333333333334,-10.0
8007,-2.5,46.0,False,False,-203.3,37.482352941176465,-7.575913242009137,-3.9294117647058826,8.0
8008,-4.0,40.5,False,True,0.0,0.0,0.0,0.0,-4.0
8009,-3.0,43.5,True,False,-31.700000000000014,17.946666666666665,5.265625,-1.2400000000000002,16.0
8010,-2.5,39.5,False,True,0.0,0.0,0.0,0.0,-4.0
8011,-6.5,43.5,False,False,91.2,0.0,-64.9,0.0,4.0
8012,-10.5,48.0,True,True,0.0,0.0,0.0,0.0,9.0
8013,-1.0,42.0,True,True,0.0,0.0,0.0,0.0,-5.0
8014,-4.0,50.5,True,False,-136.04000000000002,8.012987012987011,-62.73913043478261,-3.5454545454545454,-2.0
8015,-7.0,36.5,True,False,152.2,40.55696202531645,-76.80597014925372,-10.835443037974684,-8.0
8016,-3.0,44.0,False,True,0.0,0.0,0.0,0.0,-1.0
8017,-2.0,40.5,True,True,0.0,0.0,0.0,0.0,-11.0
8018,-3.5,40.0,False,True,0.0,0.0,0.0,0.0,16.0
8019,-6.0,46.0,True,False,-57.0,2.2337662337662323,-10.328358208955224,-0.10389610389610304,-20.0
8020,-5.0,43.0,True,True,0.0,0.0,0.0,0.0,15.0
8021,-6.0,41.5,True,False,37.799999999999976,-36.0,-5.0,6.0,-11.0
8022,-3.0,38.0,False,True,0.0,0.0,0.0,0.0,-2.0
8023,-7.5,43.5,False,True,0.0,0.0,0.0,0.0,7.0
8024,-11.0,44.5,True,True,0.0,0.0,0.0,0.0,14.0
8025,-11.0,44.0,True,True,0.0,0.0,0.0,0.0,13.0
8026,-3.0,54.5,False,True,0.0,0.0,0.0,0.0,-13.0
8027,-9.5,47.0,True,True,0.0,0.0,0.0,0.0,-1.0
8028,-2.5,47.0,False,False,45.4,13.134146341463413,-29.228571428571428,-6.573170731707316,5.0
8029,-14.5,51.0,True,False,-18.3,24.346666666666664,11.088657105606265,-12.866666666666667,27.0
8030,-6.5,44.5,True,True,0.0,0.0,0.0,0.0,4.0
8031,-5.5,42.0,True,True,0.0,0.0,0.0,0.0,9.0
8032,-12.0,42.5,True,True,0.0,0.0,0.0,0.0,16.0
8033,-16.5,39.5,True,True,0.0,0.0,0.0,0.0,9.0
8034,-8.0,41.5,True,True,0.0,0.0,0.0,0.0,10.0
8035,-9.5,36.0,True,True,0.0,0.0,0.0,0.0,22.0
8036,-4.0,54.0,False,True,0.0,0.0,0.0,0.0,20.0
8037,-3.0,49.0,True,True,0.0,0.0,0.0,0.0,-10.0
8038,-3.0,46.0,False,False,51.6,45.94666666666666,-73.734375,-10.24,22.0
8039,-6.0,47.0,False,False,213.7,3.1428571428571384,-75.5,-1.5952380952380951,9.0
8040,-3.0,46.0,True,False,-39.0,40.55696202531645,-76.80597014925372,-10.835443037974684,-12.0
8041,-17.0,41.5,True,True,0.0,0.0,0.0,0.0,1.0
8042,-3.0,42.5,True,True,0.0,0.0,0.0,0.0,-17.0
8043,-3.5,41.0,True,True,0.0,0.0,0.0,0.0,-11.0
8044,-3.0,46.0,False,True,0.0,0.0,0.0,0.0,21.0
8045,-10.0,46.5,True,True,0.0,0.0,0.0,0.0,9.0
8046,-11.0,44.5,True,True,0.0,0.0,0.0,0.0,22.0
8047,-4.0,42.5,True,True,0.0,0.0,0.0,0.0,4.0
8048,-7.0,47.0,True,True,0.0,0.0,0.0,0.0,22.0
8049,-3.0,45.0,True,False,-33.0,-1.1571428571428513,-14.299999999999995,2.2,11.0
8050,-3.0,45.5,True,True,0.0,0.0,0.0,0.0,1.0
8051,-9.0,44.5,False,True,0.0,0.0,0.0,0.0,-10.0
8052,-3.0,47.0,True,True,0.0,0.0,0.0,0.0,4.0
8053,-9.5,51.0,True,True,0.0,0.0,0.0,0.0,19.0
8054,-4.5,49.0,True,False,300.6,21.42857142857143,-76.4,-7.0,7.0
8055,-7.5,51.5,False,True,0.0,0.0,0.0,0.0,6.0
8056,-7.5,49.5,True,True,0.0,0.0,0.0,0.0,-1.0
8057,-3.5,41.5,True,True,0.0,0.0,0.0,0.0,11.0
8058,-5.0,48.5,True,True,0.0,0.0,0.0,0.0,2.0
8059,-6.0,42.0,False,True,0.0,0.0,0.0,0.0,6.0
8060,-6.0,39.0,False,False,-3.7,0.27142857142857224,-25.96825396825396,1.5857142857142854,7.0
8061,-3.5,56.0,True,True,0.0,0.0,0.0,0.0,-7.0
8062,-4.5,43.0,True,False,-258.79999999999995,17.957746478873233,-13.984375,0.7042253521126759,1.0
8063,-3.5,45.0,True,False,128.9,19.47058823529412,-24.33333333333333,3.0,9.0
8064,-4.5,47.5,True,True,0.0,0.0,0.0,0.0,-22.0
8065,-3.5,50.0,True,True,0.0,0.0,0.0,0.0,-7.0
8066,-2.5,40.5,False,True,0.0,0.0,0.0,0.0,-1.0
8067,-3.0,42.0,True,True,0.0,0.0,0.0,0.0,-5.0
8068,-10.5,51.5,True,False,153.6,-0.15492957746478453,-14.762711864406784,-5.014084507042254,19.0
8069,-11.5,45.5,True,True,0.0,0.0,0.0,0.0,14.0
8070,-6.5,45.5,True,False,132.0,-7.1875,1.0,-0.21875,8.0
8071,-4.5,53.5,False,True,0.0,0.0,0.0,0.0,20.0
8072,-11.5,43.5,True,True,0.0,0.0,0.0,0.0,22.0
8073,-3.0,46.0,True,True,0.0,0.0,0.0,0.0,-13.0
8074,-2.5,44.5,True,True,0.0,0.0,0.0,0.0,1.0
8075,-4.0,48.5,True,False,-2.2,21.0,-32.0,8.0,3.0
8076,-5.0,40.0,True,True,0.0,0.0,0.0,0.0,2.0
8077,-4.0,55.5,True,False,-1609.1,3.2249999999999943,-9.1,-6.6,9.0
8078,-3.0,44.0,False,True,0.0,0.0,0.0,0.0,6.0
8079,-7.5,54.0,False,True,0.0,0.0,0.0,0.0,-7.0
8080,-8.0,50.0,True,True,0.0,0.0,0.0,0.0,2.0
8081,-6.5,42.0,True,True,0.0,0.0,0.0,0.0,-7.0
8082,-3.5,43.5,False,False,-43.90000000000001,-7.609756097560974,-8.096774193548384,3.414634146341464,12.0
8083,-7.0,44.0,True,True,0.0,0.0,0.0,0.0,22.0
8084,-5.5,47.5,True,True,0.0,0.0,0.0,0.0,5.0
8085,-2.0,48.5,False,False,91.2,0.0,-59.5,0.0,-3.0
8086,-9.0,43.0,True,True,0.0,0.0,0.0,0.0,12.0
8087,-6.5,41.0,True,True,0.0,0.0,0.0,0.0,10.0
8088,-3.5,51.0,False,True,0.0,0.0,0.0,0.0,3.0
8089,-1.0,49.5,True,False,-224.0,0.0,-8.5,8.0,-21.0
8090,-3.0,43.5,True,True,0.0,0.0,0.0,0.0,-4.0
8091,-20.0,39.5,True,True,0.0,0.0,0.0,0.0,29.0
8092,-10.0,47.0,False,True,0.0,0.0,0.0,0.0,12.0
8093,-2.5,41.0,True,False,143.7,-10.316455696202539,3.01428571428572,-3.8481012658227836,5.0
8094,-2.5,41.0,True,True,0.0,0.0,0.0,0.0,-3.0
8095,-7.5,49.5,True,True,0.0,0.0,0.0,0.0,9.0
8096,-7.5,45.0,True,True,0.0,0.0,0.0,0.0,15.0
8097,-7.0,40.5,False,True,0.0,0.0,0.0,0.0,16.0
8098,-2.5,46.0,True,True,0.0,0.0,0.0,0.0,-12.0
8099,-3.5,47.0,True,True,0.0,0.0,0.0,0.0,-3.0
8100,-3.0,50.5,False,False,-15.5,4.088607594936711,-23.72463768115942,-2.0,3.0
8101,-3.0,47.0,False,False,219.8,8.246753246753244,-11.161764705882357,4.688311688311688,1.0
8102,-1.0,44.5,False,False,34.1,-4.1875,-28.0,5.78125,-12.0
8103,-16.5,50.0,True,True,0.0,0.0,0.0,0.0,28.0
8104,-4.0,43.5,True,False,139.6,7.548387096774192,-70.92727272727272,-12.032258064516132,11.0
8105,-3.5,40.5,True,True,0.0,0.0,0.0,0.0,2.0
8106,-2.5,40.0,False,True,0.0,0.0,0.0,0.0,6.0
8107,-1.5,48.0,False,False,-18.0,2.529411764705884,-32.97959183673469,-1.1029411764705888,3.0
8108,-4.0,46.0,True,False,-58.2,5.4933333333333385,-14.830769230769233,-3.28,22.0
8109,-4.5,44.0,True,True,0.0,0.0,0.0,0.0,-20.0
8110,-9.5,42.5,True,False,-221.0,8.0,-11.0,12.0,16.0
8111,-3.0,50.0,False,True,0.0,0.0,0.0,0.0,-5.0
8112,-2.5,49.5,True,True,0.0,0.0,0.0,0.0,-15.0
8113,-11.5,59.0,True,True,0.0,0.0,0.0,0.0,26.0
8114,-4.5,42.5,False,False,44.1,5.303030303030297,-0.6034482758620641,1.0909090909090908,14.0
8115,-4.0,45.0,False,False,130.5,3.0,-10.233333333333334,2.3947368421052633,23.0
8116,-2.0,41.0,True,False,-79.6,14.470588235294116,17.66666666666667,5.0,10.0
8117,-7.5,49.0,True,True,0.0,0.0,0.0,0.0,5.0
8118,-4.0,41.0,True,True,0.0,0.0,0.0,0.0,1.0
8119,-4.5,44.0,True,True,0.0,0.0,0.0,0.0,9.0
8120,-5.0,47.0,False,False,-143.6,2.450000000000003,0.6774045098941599,-5.7,9.0
8121,-1.5,54.0,False,True,0.0,0.0,0.0,0.0,17.0
8122,-2.5,43.0,False,True,0.0,0.0,0.0,0.0,-21.0
8123,-3.0,44.0,False,False,134.1,9.033333333333333,-77.33333333333333,-4.0,13.0
8124,-1.0,45.5,False,False,169.5,17.708860759493668,23.828125,-4.658227848101267,4.0
8125,-9.0,57.5,True,False,-1447.8,19.179487179487182,-45.80597014925373,-9.217948717948717,16.0
8126,-1.5,51.5,True,False,169.7,-10.821428571428571,-11.0,11.928571428571427,-3.0
8127,-3.0,42.5,False,False,153.29999999999995,9.391304347826086,-62.8918918918919,-6.282608695652174,14.0
8128,-11.0,41.0,True,True,0.0,0.0,0.0,0.0,17.0
8129,-9.5,55.0,True,True,0.0,0.0,0.0,0.0,23.0
8130,-3.0,38.5,True,False,-81.99999999999997,14.727272727272727,19.597014925373138,-4.740259740259741,-6.0
8131,-10.5,45.0,False,True,0.0,0.0,0.0,0.0,17.0
8132,-8.5,48.0,True,True,0.0,0.0,0.0,0.0,-3.0
8133,-3.0,44.0,True,False,2.8,26.544303797468352,-24.130434782608706,-6.632911392405063,-8.0
8134,-11.5,41.5,True,True,0.0,0.0,0.0,0.0,22.0
8135,-10.5,41.0,True,True,0.0,0.0,0.0,0.0,22.0
8136,-2.5,50.0,True,True,0.0,0.0,0.0,0.0,12.0
8137,-2.5,44.5,False,True,0.0,0.0,0.0,0.0,5.0
8138,-7.5,41.5,True,True,0.0,0.0,0.0,0.0,-1.0
8139,-1.5,41.0,True,False,-364.6,11.454545454545453,0.818181818181813,1.5974025974025974,8.0
8140,-26.5,52.0,True,True,0.0,0.0,0.0,0.0,30.0
8141,-5.5,51.5,True,True,0.0,0.0,0.0,0.0,-10.0
8142,-2.5,43.5,True,False,-46.0,-5.0,19.9,8.0,-6.0
8143,-6.0,41.0,True,False,-15.900000000000004,10.35616438356164,1.7619047619047592,-2.8356164383561646,15.0
8144,-2.0,48.0,True,False,-161.9,17.15714285714286,12.754098360655732,-0.3714285714285719,-5.0
8145,-9.0,42.5,False,True,0.0,0.0,0.0,0.0,2.0
8146,-4.5,41.5,True,False,282.2,9.033333333333333,-77.33333333333333,-4.0,23.0
8147,-6.5,44.5,False,True,0.0,0.0,0.0,0.0,2.0
8148,-1.0,48.0,False,False,-163.0,8.243243243243242,-26.815384615384612,-3.0675675675675684,-6.0
8149,-3.0,40.5,True,False,180.5,5.223684210526316,-36.815384615384616,-6.671052631578947,21.0
8150,-2.5,41.0,True,True,0.0,0.0,0.0,0.0,-18.0
8151,-2.5,55.0,False,True,0.0,0.0,0.0,0.0,-10.0
8152,-6.0,39.0,True,True,0.0,0.0,0.0,0.0,-18.0
8153,-3.0,43.0,False,False,-22.3,8.708860759493668,-33.171875,0.3417721518987342,22.0
8154,-6.0,55.5,False,False,-1384.1,19.179487179487182,-45.80597014925373,-9.217948717948717,14.0
8155,-9.5,45.0,True,True,0.0,0.0,0.0,0.0,17.0
8156,-1.5,46.0,False,True,0.0,0.0,0.0,0.0,-20.0
8157,-7.0,42.0,True,True,0.0,0.0,0.0,0.0,3.0
8158,-6.5,43.0,True,True,0.0,0.0,0.0,0.0,10.0
8159,-7.0,44.5,True,False,-139.3,9.450000000000003,2.1438679245283083,-0.7000000000000002,11.0
8160,-3.5,47.0,True,True,0.0,0.0,0.0,0.0,-4.0
8161,-6.5,38.5,True,False,-216.1,7.391304347826086,-9.891891891891897,-1.2826086956521738,8.0
8162,-5.5,49.5,False,True,0.0,0.0,0.0,0.0,-17.0
8163,-2.5,40.5,False,False,-364.9,5.454545454545452,13.818181818181813,8.597402597402597,11.0
8164,-10.5,48.0,True,True,0.0,0.0,0.0,0.0,7.0
8165,-5.5,45.0,True,True,0.0,0.0,0.0,0.0,17.0
8166,-7.5,47.0,True,False,51.6,21.15714285714286,-70.24590163934427,-10.371428571428572,1.0
8167,-7.0,39.0,True,True,0.0,0.0,0.0,0.0,-8.0
8168,-11.0,58.0,True,True,0.0,0.0,0.0,0.0,6.0
8169,-4.5,41.5,True,True,0.0,0.0,0.0,0.0,18.0
8170,-3.0,46.5,True,True,0.0,0.0,0.0,0.0,-16.0
8171,-3.0,50.5,True,True,0.0,0.0,0.0,0.0,-11.0
8172,-13.0,43.5,True,False,49.0,9.033333333333333,-77.33333333333333,-4.0,12.0
8173,-3.0,42.0,False,False,-185.1,21.35616438356164,7.761904761904758,0.1643835616438354,13.0
8174,-5.5,46.0,False,False,-5.9,-19.024691358024693,-21.0,7.938271604938271,10.0
8175,-3.0,40.5,True,False,-40.90000000000001,18.861111111111114,-60.82758620689656,-6.166666666666668,-10.0
8176,-14.5,40.5,True,True,0.0,0.0,0.0,0.0,17.0
8177,-1.0,45.5,False,True,0.0,0.0,0.0,0.0,-2.0
8178,-5.5,43.0,True,True,0.0,0.0,0.0,0.0,14.0
8179,-1.0,42.0,False,False,190.5,-3.8367346938775526,-8.189189189189186,2.6734693877551017,22.0
8180,-8.5,50.5,True,True,0.0,0.0,0.0,0.0,-11.0
8181,-1.0,44.0,True,False,-213.7,-12.0,1.0,8.0,-3.0
8182,-8.0,47.0,True,True,0.0,0.0,0.0,0.0,-2.0
8183,-4.5,41.0,True,False,-86.89999999999998,-6.810126582278477,-9.342857142857143,-5.1645569620253164,-7.0
8184,-9.5,50.5,False,True,0.0,0.0,0.0,0.0,8.0
8185,-1.0,48.0,False,False,201.0,22.975,-65.47887323943662,-9.1375,-1.0
8186,-11.5,42.0,False,True,0.0,0.0,0.0,0.0,7.0
8187,-5.5,42.5,False,True,0.0,0.0,0.0,0.0,8.0
8188,-7.0,57.0,True,False,-1465.8,37.986666666666665,-37.25757575757576,-3.4133333333333336,19.0
8189,-2.5,43.0,True,True,0.0,0.0,0.0,0.0,5.0
8190,-7.0,41.0,True,True,0.0,0.0,0.0,0.0,19.0
8191,-5.5,53.5,True,True,0.0,0.0,0.0,0.0,1.0
8192,-1.0,47.0,True,False,206.4,-3.759493670886073,-16.94202898550725,-0.4936708860759502,-22.0
8193,-1.5,52.0,True,False,-106.3,-25.0,-7.399999999999999,6.0,-15.0
8194,-2.0,43.5,True,True,0.0,0.0,0.0,0.0,8.0
8195,-3.0,47.0,True,False,210.0,11.670454545454547,-82.38461538461539,-3.613636363636364,7.0
8196,-3.5,42.0,True,True,0.0,0.0,0.0,0.0,-13.0
8197,-7.0,43.0,False,True,0.0,0.0,0.0,0.0,-1.0
8198,-2.5,39.5,False,False,-3.0000000000000013,-2.0400000000000063,3.71641791044776,-5.346666666666667,-2.0
8199,-3.0,42.0,True,False,-44.19999999999999,-28.0,-41.0,5.0,9.0
8200,-3.0,40.5,True,True,0.0,0.0,0.0,0.0,-5.0
8201,-2.0,43.5,True,True,0.0,0.0,0.0,0.0,-10.0
8202,-13.0,45.0,True,True,0.0,0.0,0.0,0.0,4.0
8203,-3.0,45.0,False,False,82.69999999999997,-12.0,28.6,12.0,-10.0
8204,-4.0,54.0,True,True,0.0,0.0,0.0,0.0,-20.0
8205,-3.5,49.5,True,True,0.0,0.0,0.0,0.0,-13.0
8206,-2.0,39.5,False,False,175.9,12.634146341463413,8.083333333333336,4.548780487804878,-3.0
8207,-9.0,40.5,True,False,-369.1,11.509803921568633,32.05555555555556,4.098039215686274,6.0
8208,-10.5,40.5,False,True,0.0,0.0,0.0,0.0,17.0
8209,-7.5,49.0,True,True,0.0,0.0,0.0,0.0,29.0
8210,-4.5,40.0,True,True,0.0,0.0,0.0,0.0,14.0
8211,-3.5,41.0,True,True,0.0,0.0,0.0,0.0,-13.0
8212,-3.0,44.5,False,False,-136.6,17.94871794871795,2.4861111111111143,1.2692307692307692,1.0
8213,-3.0,45.5,True,True,0.0,0.0,0.0,0.0,-7.0
8214,-7.0,52.5,True,False,295.0,-0.0246913580246968,-74.0,-0.061728395061728385,-7.0
8215,-4.0,40.5,True,False,-213.1,27.09302325581395,-6.625,11.13953488372093,10.0
8216,-1.5,45.0,True,True,0.0,0.0,0.0,0.0,-1.0
8217,-2.0,42.0,True,False,-181.1,5.8611111111111125,-4.827586206896555,-1.166666666666667,5.0
8218,-2.5,44.0,False,True,0.0,0.0,0.0,0.0,7.0
8219,-2.5,53.0,False,False,-1586.8,-17.013333333333335,-22.25757575757576,12.586666666666664,3.0
8220,-3.0,42.5,False,True,0.0,0.0,0.0,0.0,-10.0
8221,-3.0,44.5,True,True,0.0,0.0,0.0,0.0,-10.0
8222,-5.5,44.5,False,True,0.0,0.0,0.0,0.0,1.0
8223,-7.0,48.0,False,True,0.0,0.0,0.0,0.0,-9.0
8224,-2.0,39.0,False,True,0.0,0.0,0.0,0.0,-4.0
8225,-3.5,38.5,True,True,0.0,0.0,0.0,0.0,26.0
8226,-10.0,43.5,False,True,0.0,0.0,0.0,0.0,19.0
8227,-5.0,47.0,True,False,57.6,-22.541176470588237,-38.698630136986296,-1.3882352941176477,4.0
8228,-3.0,40.5,True,True,0.0,0.0,0.0,0.0,18.0
8229,-8.0,48.0,True,True,0.0,0.0,0.0,0.0,12.0
8230,-6.0,48.5,True,True,0.0,0.0,0.0,0.0,-23.0
8231,-1.0,44.5,False,True,0.0,0.0,0.0,0.0,3.0
8232,-7.5,40.0,True,True,0.0,0.0,0.0,0.0,11.0
8233,-1.5,48.5,True,False,-48.5,39.419753086419746,-46.17142857142858,-5.358024691358025,12.0
8234,-3.5,48.5,True,True,0.0,0.0,0.0,0.0,-2.0
8235,-2.0,40.5,False,True,0.0,0.0,0.0,0.0,-5.0
8236,-1.0,50.5,True,True,0.0,0.0,0.0,0.0,7.0
8237,-6.0,50.0,True,False,-1346.3000000000004,20.375,-2.91935483870968,-5.083333333333334,29.0
8238,-3.5,46.0,True,True,0.0,0.0,0.0,0.0,9.0
8239,-6.5,47.5,True,False,-10.999999999999998,31.346666666666664,8.6271186440678,-5.866666666666667,8.0
8240,-7.5,39.0,False,True,0.0,0.0,0.0,0.0,9.0
8241,-6.5,40.5,True,True,0.0,0.0,0.0,0.0,8.0
8242,-5.0,47.5,True,True,0.0,0.0,0.0,0.0,14.0
8243,-3.5,43.0,False,False,-7.300000000000002,3.1428571428571384,-2.5,5.404761904761906,19.0
8244,-3.0,44.5,True,False,-204.9,-5.276315789473684,7.444444444444442,-6.105263157894736,-23.0
8245,-2.5,42.5,True,True,0.0,0.0,0.0,0.0,4.0
8246,-2.0,41.0,True,True,0.0,0.0,0.0,0.0,-1.0
8247,-4.0,46.5,True,True,0.0,0.0,0.0,0.0,-10.0
8248,-3.0,41.0,False,True,0.0,0.0,0.0,0.0,3.0
8249,-2.0,53.5,True,True,0.0,0.0,0.0,0.0,1.0
8250,-3.0,39.5,True,True,0.0,0.0,0.0,0.0,3.0
8251,-4.5,41.0,True,True,0.0,0.0,0.0,0.0,-11.0
8252,-9.5,47.5,True,True,0.0,0.0,0.0,0.0,18.0
8253,-3.5,45.0,True,True,0.0,0.0,0.0,0.0,4.0
8254,-13.5,49.5,True,True,0.0,0.0,0.0,0.0,23.0
8255,-7.0,43.5,True,True,0.0,0.0,0.0,0.0,7.0
8256,-6.0,41.5,True,True,0.0,0.0,0.0,0.0,6.0
8257,-3.0,46.5,True,True,0.0,0.0,0.0,0.0,-5.0
8258,-1.5,49.5,True,True,0.0,0.0,0.0,0.0,4.0
8259,-9.5,57.0,False,True,0.0,0.0,0.0,0.0,19.0
8260,-9.5,43.0,True,False,-90.9,-16.954545454545453,4.42307692307692,3.1931818181818183,8.0
8261,-3.0,42.5,True,False,-192.3,-28.688524590163933,20.43478260869565,2.5737704918032787,-1.0
8262,-4.5,41.0,True,False,3.4,18.65853658536585,-11.123287671232871,-1.0853658536585369,16.0
8263,-7.0,48.0,False,False,134.0,0.29213483146067176,-69.0,-0.2247191011235955,-2.0
8264,-1.5,43.0,False,False,172.79999999999995,-10.580246913580249,-6.171428571428577,9.641975308641976,10.0
8265,-6.0,44.5,True,False,-263.1,28.72368421052632,-32.55555555555556,-5.105263157894736,-1.0
8266,-7.0,53.0,False,False,258.0,33.41463414634146,-62.35211267605635,-10.951219512195122,-21.0
8267,-5.5,49.0,True,True,0.0,0.0,0.0,0.0,-2.0
8268,-4.0,43.5,True,False,-177.9,32.90909090909091,-0.14957264957264724,-4.363636363636363,8.0
8269,-6.0,47.0,True,True,0.0,0.0,0.0,0.0,-3.0
8270,-4.0,49.5,False,True,0.0,0.0,0.0,0.0,-12.0
8271,-1.0,44.0,False,True,0.0,0.0,0.0,0.0,-9.0
8272,-10.0,40.5,True,True,0.0,0.0,0.0,0.0,15.0
8273,-2.5,46.5,True,True,0.0,0.0,0.0,0.0,-17.0
8274,-5.5,49.0,False,True,0.0,0.0,0.0,0.0,-28.0
8275,-2.5,52.0,True,False,-103.4,11.728571428571426,27.04166666666667,-0.5714285714285712,-10.0
8276,-3.5,43.0,True,True,0.0,0.0,0.0,0.0,5.0
8277,-9.0,43.0,False,True,0.0,0.0,0.0,0.0,23.0
8278,-9.0,51.0,True,True,0.0,0.0,0.0,0.0,9.0
8279,-3.0,55.0,True,True,0.0,0.0,0.0,0.0,-14.0
8280,-1.5,42.0,True,True,0.0,0.0,0.0,0.0,-4.0
8281,-4.0,44.0,True,False,-176.8,36.588235294117645,9.566801619433207,5.0588235294117645,7.0
8282,-7.0,46.5,False,True,0.0,0.0,0.0,0.0,-15.0
8283,-2.0,44.5,False,True,0.0,0.0,0.0,0.0,13.0
8284,-9.0,48.5,False,True,0.0,0.0,0.0,0.0,-18.0
8285,-7.5,47.5,True,True,0.0,0.0,0.0,0.0,-2.0
8286,-3.0,44.5,True,True,0.0,0.0,0.0,0.0,5.0
8287,-1.5,42.5,False,False,169.2,-30.79787234042553,8.209876543209873,-2.2021276595744688,2.0
